0	0.0
1	0.13957943
2	0.07701996
3	0.07524928
4	0.046354033
5	0.70284766
6	0.11568004
7	0.020191763
8	0.035882905
9	0.118891746
10	0.07850412
11	0.063509956
12	0.04282465
13	0.06954877
14	0.08903158
15	0.05169197
16	0.05690155
17	0.05189399
18	0.061332244
19	0.043909676
20	0.17392339
21	0.16383201
22	0.07786815
23	0.01405423
24	0.073395945
25	0.03490074
26	0.19945325
27	0.018467735
28	0.05144086
29	0.093653515
30	0.034336295
31	0.03950551
32	0.0395634
33	0.4141508
34	0.025483489
35	0.17288369
36	0.07847074
37	0.07242196
38	0.045403223
39	0.10291877
40	0.03455694
41	0.16988331
42	0.09742468
43	0.08533029
44	0.3629497
45	0.09925079
46	0.021327889
47	0.059091832
48	0.027230974
49	0.015005629
50	0.072393544
51	0.041753706
52	0.051301993
53	0.60184014
54	0.046429045
55	0.018560277
56	0.08879325
57	0.022501519
58	0.13819632
59	0.15696064
60	0.016585486
61	0.01594464
62	0.15774563
63	0.021145612
64	0.042290322
65	0.19938788
66	0.095830835
67	0.03349407
68	0.123541676
69	0.028083311
70	0.082043394
71	0.039478123
72	0.0869981
73	0.02019333
74	0.05678114
75	0.08715504
76	0.06419457
77	0.05455338
78	0.15340492
79	0.40410447
80	0.17868584
81	0.036695555
82	0.019420309
83	0.021351328
84	0.3406322
85	0.02409658
86	0.02403197
87	0.03383344
88	0.049483046
89	0.04671947
90	0.12388736
91	0.048170727
92	0.037159007
93	0.0075000413
94	0.060739372
95	0.0073102466
96	0.1461052
97	0.025269873
98	0.030878931
99	0.05586649
100	0.2233656
101	0.10929004
102	0.3326159
103	0.14406438
104	0.08388361
105	0.039340217
106	0.12480973
107	0.03508591
108	0.13066307
109	0.034379117
110	0.07642818
111	0.071344495
112	0.06186949
113	0.04180054
114	0.05389758
115	0.4875787
116	0.12747674
117	0.43510443
118	0.06501586
119	0.04466514
120	0.73969203
121	0.7382993
122	0.805708
123	0.38948143
124	0.7484345
125	0.032925036
126	0.7761534
127	0.60893875
128	0.8107174
129	0.79436433
130	0.7874397
131	0.63054055
132	0.78332025
133	0.77154297
134	0.76638836
135	0.74885297
136	0.7510066
137	0.6274558
138	0.6955642
139	0.8155654
140	0.67959106
141	0.7195253
142	0.64571005
143	0.78083265
144	0.3474577
145	0.8005773
146	0.7897293
147	0.66043884
148	0.78473353
149	0.7928801
150	0.7814503
151	0.6948891
152	0.13338201
153	0.61177343
154	0.7640686
155	0.7055039
156	0.63232136
157	0.70584774
158	0.7685572
159	0.081313185
160	0.7896281
161	0.63477
162	0.64555573
163	0.630494
164	0.6561323
165	0.23569798
166	0.7410753
167	0.78208774
168	0.60463345
169	0.64245886
170	0.6928861
171	0.64429843
172	0.73045623
173	0.7289113
174	0.14640245
175	0.6879776
176	0.7438258
177	0.61469895
178	0.67204905
179	0.7617643
180	0.81208795
181	0.77666706
182	0.5929228
183	0.6644336
184	0.7872418
185	0.52157
186	0.83051646
187	0.71050376
188	0.7760821
189	0.7462544
190	0.68965906
191	0.7867784
192	0.640648
193	0.4465721
194	0.7195924
